state,district,year,month,enrolments,growth_rate,rolling_3m
Uttar Pradesh,Sant Kabir Nagar,2025.0,4.0,17,-45.16129032258065,26.0
Uttar Pradesh,Sant Kabir Nagar,2025.0,5.0,28,64.70588235294117,25.333333333333332
Uttar Pradesh,Sant Kabir Nagar,2025.0,6.0,32,14.28571428571428,25.666666666666668
Uttar Pradesh,Sant Kabir Nagar,2025.0,7.0,28,-12.5,29.333333333333332
Uttar Pradesh,Sant Kabir Nagar,2025.0,8.0,32,14.28571428571428,30.666666666666668
Uttar Pradesh,Sant Kabir Nagar,2025.0,9.0,32,0.0,30.666666666666668
Uttar Pradesh,Sant Kabir Nagar,2025.0,10.0,37,15.625,33.666666666666664
Uttar Pradesh,Sant Kabir Nagar,2025.0,11.0,31,-16.216216216216218,33.333333333333336
Uttar Pradesh,Sant Kabir Nagar,2025.0,12.0,34,9.677419354838701,34.0
Uttar Pradesh,Sant Ravidas Nagar,2025.0,1.0,21,,
Uttar Pradesh,Sant Ravidas Nagar,2025.0,2.0,24,14.28571428571428,
Uttar Pradesh,Sant Ravidas Nagar,2025.0,3.0,24,0.0,23.0
Uttar Pradesh,Sant Ravidas Nagar,2025.0,4.0,15,-37.5,21.0
Uttar Pradesh,Sant Ravidas Nagar,2025.0,5.0,21,39.99999999999999,20.0
Uttar Pradesh,Sant Ravidas Nagar,2025.0,6.0,23,9.523809523809534,19.666666666666668
Uttar Pradesh,Sant Ravidas Nagar,2025.0,7.0,17,-26.086956521739136,20.333333333333332
Uttar Pradesh,Sant Ravidas Nagar,2025.0,8.0,26,52.941176470588225,22.0
Uttar Pradesh,Sant Ravidas Nagar,2025.0,9.0,24,-7.692307692307687,22.333333333333332
Uttar Pradesh,Sant Ravidas Nagar,2025.0,10.0,27,12.5,25.666666666666668
Uttar Pradesh,Sant Ravidas Nagar,2025.0,11.0,26,-3.703703703703709,25.666666666666668
Uttar Pradesh,Sant Ravidas Nagar,2025.0,12.0,25,-3.8461538461538436,26.0
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025.0,1.0,2,,
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025.0,2.0,1,-50.0,
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025.0,3.0,2,100.0,1.6666666666666667
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025.0,4.0,2,0.0,1.6666666666666667
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025.0,5.0,2,0.0,2.0
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025.0,6.0,3,50.0,2.3333333333333335
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025.0,8.0,1,-66.66666666666667,2.0
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025.0,9.0,1,0.0,1.6666666666666667
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025.0,10.0,4,300.0,2.0
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,2025.0,11.0,2,-50.0,2.3333333333333335
Uttar Pradesh,Shahjahanpur,2025.0,1.0,44,,
Uttar Pradesh,Shahjahanpur,2025.0,2.0,29,-34.09090909090909,
Uttar Pradesh,Shahjahanpur,2025.0,3.0,34,17.24137931034482,35.666666666666664
Uttar Pradesh,Shahjahanpur,2025.0,4.0,21,-38.23529411764706,28.0
Uttar Pradesh,Shahjahanpur,2025.0,5.0,31,47.61904761904763,28.666666666666668
Uttar Pradesh,Shahjahanpur,2025.0,6.0,32,3.2258064516129004,28.0
Uttar Pradesh,Shahjahanpur,2025.0,7.0,25,-21.875,29.333333333333332
Uttar Pradesh,Shahjahanpur,2025.0,8.0,32,28.000000000000004,29.666666666666668
Uttar Pradesh,Shahjahanpur,2025.0,9.0,32,0.0,29.666666666666668
Uttar Pradesh,Shahjahanpur,2025.0,10.0,36,12.5,33.333333333333336
Uttar Pradesh,Shahjahanpur,2025.0,11.0,34,-5.555555555555558,34.0
Uttar Pradesh,Shahjahanpur,2025.0,12.0,30,-11.764705882352944,33.333333333333336
Uttar Pradesh,Shamli,2025.0,1.0,15,,
Uttar Pradesh,Shamli,2025.0,2.0,18,19.999999999999996,
Uttar Pradesh,Shamli,2025.0,3.0,18,0.0,17.0
Uttar Pradesh,Shamli,2025.0,4.0,12,-33.333333333333336,16.0
Uttar Pradesh,Shamli,2025.0,5.0,14,16.666666666666675,14.666666666666666
Uttar Pradesh,Shamli,2025.0,6.0,19,35.71428571428572,15.0
Uttar Pradesh,Shamli,2025.0,7.0,11,-42.10526315789473,14.666666666666666
Uttar Pradesh,Shamli,2025.0,8.0,18,63.63636363636365,16.0
Uttar Pradesh,Shamli,2025.0,9.0,19,5.555555555555558,16.0
Uttar Pradesh,Shamli,2025.0,10.0,18,-5.263157894736848,18.333333333333332
Uttar Pradesh,Shamli,2025.0,11.0,18,0.0,18.333333333333332
Uttar Pradesh,Shamli,2025.0,12.0,18,0.0,18.0
Uttar Pradesh,Shravasti,2025.0,1.0,4,,
Uttar Pradesh,Shrawasti,2025.0,1.0,19,,
Uttar Pradesh,Shrawasti,2025.0,2.0,19,0.0,
Uttar Pradesh,Shrawasti,2025.0,3.0,17,-10.526315789473683,18.333333333333332
Uttar Pradesh,Shrawasti,2025.0,4.0,11,-35.29411764705882,15.666666666666666
Uttar Pradesh,Shrawasti,2025.0,5.0,14,27.27272727272727,14.0
Uttar Pradesh,Shrawasti,2025.0,6.0,21,50.0,15.333333333333334
Uttar Pradesh,Shrawasti,2025.0,7.0,14,-33.333333333333336,16.333333333333332
Uttar Pradesh,Shrawasti,2025.0,8.0,22,57.14285714285714,19.0
Uttar Pradesh,Shrawasti,2025.0,9.0,20,-9.090909090909093,18.666666666666668
Uttar Pradesh,Shrawasti,2025.0,10.0,22,10.000000000000009,21.333333333333332
Uttar Pradesh,Shrawasti,2025.0,11.0,19,-13.636363636363635,20.333333333333332
Uttar Pradesh,Shrawasti,2025.0,12.0,21,10.526315789473696,20.666666666666668
Uttar Pradesh,Siddharth Nagar,2025.0,1.0,6,,
Uttar Pradesh,Siddharthnagar,2025.0,1.0,39,,
Uttar Pradesh,Siddharthnagar,2025.0,2.0,30,-23.076923076923073,
Uttar Pradesh,Siddharthnagar,2025.0,3.0,35,16.666666666666675,34.666666666666664
Uttar Pradesh,Siddharthnagar,2025.0,4.0,20,-42.85714285714286,28.333333333333332
Uttar Pradesh,Siddharthnagar,2025.0,5.0,32,60.00000000000001,29.0
Uttar Pradesh,Siddharthnagar,2025.0,6.0,32,0.0,28.0
Uttar Pradesh,Siddharthnagar,2025.0,7.0,28,-12.5,30.666666666666668
Uttar Pradesh,Siddharthnagar,2025.0,8.0,35,25.0,31.666666666666668
Uttar Pradesh,Siddharthnagar,2025.0,9.0,35,0.0,32.666666666666664
Uttar Pradesh,Siddharthnagar,2025.0,10.0,37,5.714285714285716,35.666666666666664
Uttar Pradesh,Siddharthnagar,2025.0,11.0,34,-8.108108108108103,35.333333333333336
Uttar Pradesh,Siddharthnagar,2025.0,12.0,33,-2.941176470588236,34.666666666666664
Uttar Pradesh,Sitapur,2025.0,1.0,57,,
Uttar Pradesh,Sitapur,2025.0,2.0,44,-22.807017543859654,
Uttar Pradesh,Sitapur,2025.0,3.0,55,25.0,52.0
Uttar Pradesh,Sitapur,2025.0,4.0,28,-49.09090909090909,42.333333333333336
Uttar Pradesh,Sitapur,2025.0,5.0,43,53.571428571428584,42.0
Uttar Pradesh,Sitapur,2025.0,6.0,47,9.302325581395344,39.333333333333336
Uttar Pradesh,Sitapur,2025.0,7.0,40,-14.893617021276595,43.333333333333336
Uttar Pradesh,Sitapur,2025.0,8.0,50,25.0,45.666666666666664
Uttar Pradesh,Sitapur,2025.0,9.0,49,-2.0000000000000018,46.333333333333336
Uttar Pradesh,Sitapur,2025.0,10.0,49,0.0,49.333333333333336
Uttar Pradesh,Sitapur,2025.0,11.0,48,-2.0408163265306145,48.666666666666664
Uttar Pradesh,Sitapur,2025.0,12.0,48,0.0,48.333333333333336
Uttar Pradesh,Sonbhadra,2025.0,1.0,28,,
Uttar Pradesh,Sonbhadra,2025.0,2.0,27,-3.57142857142857,
Uttar Pradesh,Sonbhadra,2025.0,3.0,32,18.518518518518512,29.0
Uttar Pradesh,Sonbhadra,2025.0,4.0,19,-40.625,26.0
Uttar Pradesh,Sonbhadra,2025.0,5.0,24,26.315789473684205,25.0
Uttar Pradesh,Sonbhadra,2025.0,6.0,30,25.0,24.333333333333332
Uttar Pradesh,Sonbhadra,2025.0,7.0,23,-23.33333333333333,25.666666666666668
Uttar Pradesh,Sonbhadra,2025.0,8.0,30,30.434782608695656,27.666666666666668
Uttar Pradesh,Sonbhadra,2025.0,9.0,33,10.000000000000009,28.666666666666668
Uttar Pradesh,Sonbhadra,2025.0,10.0,35,6.060606060606055,32.666666666666664
Uttar Pradesh,Sonbhadra,2025.0,11.0,31,-11.428571428571432,33.0
Uttar Pradesh,Sonbhadra,2025.0,12.0,27,-12.903225806451612,31.0
Uttar Pradesh,Sultanpur,2025.0,1.0,50,,
Uttar Pradesh,Sultanpur,2025.0,2.0,49,-2.0000000000000018,
Uttar Pradesh,Sultanpur,2025.0,3.0,56,14.28571428571428,51.666666666666664
Uttar Pradesh,Sultanpur,2025.0,4.0,32,-42.85714285714286,45.666666666666664
Uttar Pradesh,Sultanpur,2025.0,5.0,42,31.25,43.333333333333336
Uttar Pradesh,Sultanpur,2025.0,6.0,52,23.809523809523814,42.0
Uttar Pradesh,Sultanpur,2025.0,7.0,36,-30.76923076923077,43.333333333333336
Uttar Pradesh,Sultanpur,2025.0,8.0,56,55.55555555555556,48.0
Uttar Pradesh,Sultanpur,2025.0,9.0,54,-3.57142857142857,48.666666666666664
Uttar Pradesh,Sultanpur,2025.0,10.0,58,7.407407407407418,56.0
Uttar Pradesh,Sultanpur,2025.0,11.0,52,-10.344827586206895,54.666666666666664
Uttar Pradesh,Sultanpur,2025.0,12.0,52,0.0,54.0
Uttar Pradesh,Unnao,2025.0,1.0,49,,
Uttar Pradesh,Unnao,2025.0,2.0,40,-18.36734693877551,
Uttar Pradesh,Unnao,2025.0,3.0,41,2.499999999999991,43.333333333333336
Uttar Pradesh,Unnao,2025.0,4.0,24,-41.463414634146346,35.0
Uttar Pradesh,Unnao,2025.0,5.0,35,45.83333333333333,33.333333333333336
Uttar Pradesh,Unnao,2025.0,6.0,42,19.999999999999996,33.666666666666664
Uttar Pradesh,Unnao,2025.0,7.0,32,-23.809523809523814,36.333333333333336
Uttar Pradesh,Unnao,2025.0,8.0,42,31.25,38.666666666666664
Uttar Pradesh,Unnao,2025.0,9.0,45,7.14285714285714,39.666666666666664
Uttar Pradesh,Unnao,2025.0,10.0,46,2.2222222222222143,44.333333333333336
Uttar Pradesh,Unnao,2025.0,11.0,46,0.0,45.666666666666664
Uttar Pradesh,Unnao,2025.0,12.0,41,-10.869565217391308,44.333333333333336
Uttar Pradesh,Varanasi,2025.0,1.0,62,,
Uttar Pradesh,Varanasi,2025.0,2.0,60,-3.2258064516129004,
Uttar Pradesh,Varanasi,2025.0,3.0,70,16.666666666666675,64.0
Uttar Pradesh,Varanasi,2025.0,4.0,34,-51.42857142857142,54.666666666666664
Uttar Pradesh,Varanasi,2025.0,5.0,55,61.76470588235294,53.0
Uttar Pradesh,Varanasi,2025.0,6.0,58,5.454545454545445,49.0
Uttar Pradesh,Varanasi,2025.0,7.0,42,-27.586206896551722,51.666666666666664
Uttar Pradesh,Varanasi,2025.0,8.0,63,50.0,54.333333333333336
Uttar Pradesh,Varanasi,2025.0,9.0,59,-6.349206349206349,54.666666666666664
Uttar Pradesh,Varanasi,2025.0,10.0,67,13.559322033898313,63.0
Uttar Pradesh,Varanasi,2025.0,11.0,62,-7.462686567164178,62.666666666666664
Uttar Pradesh,Varanasi,2025.0,12.0,62,0.0,63.666666666666664
Uttarakhand,Almora,2025.0,1.0,11,,
Uttarakhand,Almora,2025.0,2.0,22,100.0,
Uttarakhand,Almora,2025.0,3.0,25,13.636363636363647,19.333333333333332
Uttarakhand,Almora,2025.0,4.0,11,-56.00000000000001,19.333333333333332
Uttarakhand,Almora,2025.0,5.0,15,36.36363636363635,17.0
Uttarakhand,Almora,2025.0,6.0,26,73.33333333333334,17.333333333333332
Uttarakhand,Almora,2025.0,7.0,14,-46.15384615384615,18.333333333333332
Uttarakhand,Almora,2025.0,8.0,29,107.14285714285717,23.0
Uttarakhand,Almora,2025.0,9.0,33,13.793103448275868,25.333333333333332
Uttarakhand,Almora,2025.0,10.0,30,-9.090909090909093,30.666666666666668
Uttarakhand,Almora,2025.0,11.0,22,-26.66666666666667,28.333333333333332
Uttarakhand,Almora,2025.0,12.0,17,-22.72727272727273,23.0
Uttarakhand,Bageshwar,2025.0,1.0,8,,
Uttarakhand,Bageshwar,2025.0,2.0,13,62.5,
Uttarakhand,Bageshwar,2025.0,3.0,12,-7.692307692307687,11.0
Uttarakhand,Bageshwar,2025.0,4.0,8,-33.333333333333336,11.0
Uttarakhand,Bageshwar,2025.0,5.0,13,62.5,11.0
Uttarakhand,Bageshwar,2025.0,6.0,9,-30.76923076923077,10.0
Uttarakhand,Bageshwar,2025.0,7.0,6,-33.333333333333336,9.333333333333334
Uttarakhand,Bageshwar,2025.0,8.0,14,133.33333333333334,9.666666666666666
Uttarakhand,Bageshwar,2025.0,9.0,14,0.0,11.333333333333334
Uttarakhand,Bageshwar,2025.0,10.0,17,21.42857142857142,15.0
Uttarakhand,Bageshwar,2025.0,11.0,15,-11.764705882352944,15.333333333333334
Uttarakhand,Bageshwar,2025.0,12.0,8,-46.666666666666664,13.333333333333334
Uttarakhand,Chamoli,2025.0,1.0,12,,
Uttarakhand,Chamoli,2025.0,2.0,12,0.0,
Uttarakhand,Chamoli,2025.0,3.0,19,58.33333333333333,14.333333333333334
Uttarakhand,Chamoli,2025.0,4.0,8,-57.89473684210527,13.0
Uttarakhand,Chamoli,2025.0,5.0,15,87.5,14.0
Uttarakhand,Chamoli,2025.0,6.0,19,26.66666666666666,14.0
Uttarakhand,Chamoli,2025.0,7.0,5,-73.6842105263158,13.0
Uttarakhand,Chamoli,2025.0,8.0,18,260.0,14.0
Uttarakhand,Chamoli,2025.0,9.0,21,16.666666666666675,14.666666666666666
Uttarakhand,Chamoli,2025.0,10.0,24,14.28571428571428,21.0
Uttarakhand,Chamoli,2025.0,11.0,21,-12.5,22.0
Uttarakhand,Chamoli,2025.0,12.0,21,0.0,22.0
Uttarakhand,Champawat,2025.0,1.0,6,,
Uttarakhand,Champawat,2025.0,2.0,7,16.666666666666675,
Uttarakhand,Champawat,2025.0,3.0,9,28.57142857142858,7.333333333333333
Uttarakhand,Champawat,2025.0,4.0,4,-55.55555555555556,6.666666666666667
Uttarakhand,Champawat,2025.0,5.0,4,0.0,5.666666666666667
Uttarakhand,Champawat,2025.0,6.0,11,175.0,6.333333333333333
Uttarakhand,Champawat,2025.0,7.0,7,-36.36363636363637,7.333333333333333
Uttarakhand,Champawat,2025.0,8.0,10,42.85714285714286,9.333333333333334
Uttarakhand,Champawat,2025.0,9.0,7,-30.000000000000004,8.0
Uttarakhand,Champawat,2025.0,10.0,12,71.42857142857142,9.666666666666666
Uttarakhand,Champawat,2025.0,11.0,11,-8.333333333333337,10.0
Uttarakhand,Champawat,2025.0,12.0,7,-36.36363636363637,10.0
Uttarakhand,Dehradun,2025.0,1.0,33,,
Uttarakhand,Dehradun,2025.0,2.0,42,27.27272727272727,
Uttarakhand,Dehradun,2025.0,3.0,47,11.904761904761907,40.666666666666664
Uttarakhand,Dehradun,2025.0,4.0,24,-48.93617021276596,37.666666666666664
Uttarakhand,Dehradun,2025.0,5.0,40,66.66666666666667,37.0
Uttarakhand,Dehradun,2025.0,6.0,40,0.0,34.666666666666664
Uttarakhand,Dehradun,2025.0,7.0,31,-22.499999999999996,37.0
Uttarakhand,Dehradun,2025.0,8.0,49,58.06451612903225,40.0
Uttarakhand,Dehradun,2025.0,9.0,42,-14.28571428571429,40.666666666666664
Uttarakhand,Dehradun,2025.0,10.0,47,11.904761904761907,46.0
Uttarakhand,Dehradun,2025.0,11.0,48,2.127659574468077,45.666666666666664
Uttarakhand,Dehradun,2025.0,12.0,45,-6.25,46.666666666666664
Uttarakhand,Garhwal,2025.0,1.0,2,,
Uttarakhand,Garhwal,2025.0,2.0,1,-50.0,
Uttarakhand,Garhwal,2025.0,4.0,1,0.0,1.3333333333333333
Uttarakhand,Garhwal,2025.0,5.0,1,0.0,1.0
Uttarakhand,Garhwal,2025.0,8.0,2,100.0,1.3333333333333333
Uttarakhand,Garhwal,2025.0,9.0,1,-50.0,1.3333333333333333
Uttarakhand,Garhwal,2025.0,10.0,1,0.0,1.3333333333333333
Uttarakhand,Garhwal,2025.0,11.0,2,100.0,1.3333333333333333
Uttarakhand,Garhwal,2025.0,12.0,2,0.0,1.6666666666666667
Uttarakhand,Hardwar,2025.0,2.0,2,,
Uttarakhand,Hardwar,2025.0,3.0,5,150.0,
Uttarakhand,Hardwar,2025.0,5.0,3,-40.0,3.3333333333333335
Uttarakhand,Hardwar,2025.0,6.0,4,33.33333333333333,4.0
Uttarakhand,Hardwar,2025.0,7.0,3,-25.0,3.3333333333333335
Uttarakhand,Hardwar,2025.0,8.0,3,0.0,3.3333333333333335
Uttarakhand,Hardwar,2025.0,9.0,2,-33.333333333333336,2.6666666666666665
Uttarakhand,Hardwar,2025.0,10.0,8,300.0,4.333333333333333
Uttarakhand,Hardwar,2025.0,11.0,2,-75.0,4.0
Uttarakhand,Hardwar,2025.0,12.0,5,150.0,5.0
Uttarakhand,Haridwar,2025.0,1.0,24,,
Uttarakhand,Haridwar,2025.0,2.0,25,4.166666666666674,
Uttarakhand,Haridwar,2025.0,3.0,36,43.99999999999999,28.333333333333332
Uttarakhand,Haridwar,2025.0,4.0,16,-55.55555555555556,25.666666666666668
Uttarakhand,Haridwar,2025.0,5.0,21,31.25,24.333333333333332
Uttarakhand,Haridwar,2025.0,6.0,31,47.61904761904763,22.666666666666668
Uttarakhand,Haridwar,2025.0,7.0,21,-32.25806451612904,24.333333333333332
Uttarakhand,Haridwar,2025.0,8.0,33,57.14285714285714,28.333333333333332
Uttarakhand,Haridwar,2025.0,9.0,31,-6.060606060606055,28.333333333333332
Uttarakhand,Haridwar,2025.0,10.0,32,3.2258064516129004,32.0
Uttarakhand,Haridwar,2025.0,11.0,31,-3.125,31.333333333333332
Uttarakhand,Haridwar,2025.0,12.0,30,-3.2258064516129004,31.0
Uttarakhand,Nainital,2025.0,1.0,15,,
Uttarakhand,Nainital,2025.0,2.0,20,33.33333333333333,
Uttarakhand,Nainital,2025.0,3.0,23,14.999999999999991,19.333333333333332
Uttarakhand,Nainital,2025.0,4.0,16,-30.434782608695656,19.666666666666668
Uttarakhand,Nainital,2025.0,5.0,20,25.0,19.666666666666668
Uttarakhand,Nainital,2025.0,6.0,21,5.000000000000004,19.0
Uttarakhand,Nainital,2025.0,7.0,16,-23.809523809523814,19.0
Uttarakhand,Nainital,2025.0,8.0,21,31.25,19.333333333333332
Uttarakhand,Nainital,2025.0,9.0,21,0.0,19.333333333333332
Uttarakhand,Nainital,2025.0,10.0,29,38.095238095238095,23.666666666666668
Uttarakhand,Nainital,2025.0,11.0,21,-27.586206896551722,23.666666666666668
Uttarakhand,Nainital,2025.0,12.0,20,-4.761904761904767,23.333333333333332
Uttarakhand,Pauri Garhwal,2025.0,1.0,23,,
Uttarakhand,Pauri Garhwal,2025.0,2.0,23,0.0,
Uttarakhand,Pauri Garhwal,2025.0,3.0,29,26.086956521739136,25.0
Uttarakhand,Pauri Garhwal,2025.0,4.0,18,-37.93103448275862,23.333333333333332
Uttarakhand,Pauri Garhwal,2025.0,5.0,17,-5.555555555555558,21.333333333333332
Uttarakhand,Pauri Garhwal,2025.0,6.0,30,76.47058823529412,21.666666666666668
Uttarakhand,Pauri Garhwal,2025.0,7.0,13,-56.666666666666664,20.0
Uttarakhand,Pauri Garhwal,2025.0,8.0,35,169.23076923076925,26.0
Uttarakhand,Pauri Garhwal,2025.0,9.0,29,-17.14285714285714,25.666666666666668
Uttarakhand,Pauri Garhwal,2025.0,10.0,31,6.896551724137923,31.666666666666668
Uttarakhand,Pauri Garhwal,2025.0,11.0,34,9.677419354838701,31.333333333333332
Uttarakhand,Pauri Garhwal,2025.0,12.0,22,-35.29411764705882,29.0
Uttarakhand,Pithoragarh,2025.0,1.0,15,,
Uttarakhand,Pithoragarh,2025.0,2.0,16,6.666666666666665,
Uttarakhand,Pithoragarh,2025.0,3.0,24,50.0,18.333333333333332
Uttarakhand,Pithoragarh,2025.0,4.0,10,-58.33333333333333,16.666666666666668
Uttarakhand,Pithoragarh,2025.0,5.0,15,50.0,16.333333333333332
Uttarakhand,Pithoragarh,2025.0,6.0,16,6.666666666666665,13.666666666666666
Uttarakhand,Pithoragarh,2025.0,7.0,7,-56.25,12.666666666666666
Uttarakhand,Pithoragarh,2025.0,8.0,25,257.14285714285717,16.0
Uttarakhand,Pithoragarh,2025.0,9.0,25,0.0,19.0
Uttarakhand,Pithoragarh,2025.0,10.0,26,4.0000000000000036,25.333333333333332
Uttarakhand,Pithoragarh,2025.0,11.0,21,-19.23076923076923,24.0
Uttarakhand,Pithoragarh,2025.0,12.0,14,-33.333333333333336,20.333333333333332
Uttarakhand,Rudraprayag,2025.0,1.0,10,,
Uttarakhand,Rudraprayag,2025.0,2.0,11,10.000000000000009,
Uttarakhand,Rudraprayag,2025.0,3.0,15,36.36363636363635,12.0
Uttarakhand,Rudraprayag,2025.0,4.0,7,-53.333333333333336,11.0
Uttarakhand,Rudraprayag,2025.0,5.0,10,42.85714285714286,10.666666666666666
Uttarakhand,Rudraprayag,2025.0,6.0,13,30.000000000000004,10.0
Uttarakhand,Rudraprayag,2025.0,7.0,7,-46.15384615384615,10.0
Uttarakhand,Rudraprayag,2025.0,8.0,14,100.0,11.333333333333334
Uttarakhand,Rudraprayag,2025.0,9.0,14,0.0,11.666666666666666
Uttarakhand,Rudraprayag,2025.0,10.0,18,28.57142857142858,15.333333333333334
Uttarakhand,Rudraprayag,2025.0,11.0,13,-27.77777777777778,15.0
Uttarakhand,Rudraprayag,2025.0,12.0,9,-30.76923076923077,13.333333333333334
Uttarakhand,Tehri Garhwal,2025.0,1.0,22,,
Uttarakhand,Tehri Garhwal,2025.0,2.0,22,0.0,
Uttarakhand,Tehri Garhwal,2025.0,3.0,25,13.636363636363647,23.0
Uttarakhand,Tehri Garhwal,2025.0,4.0,12,-52.0,19.666666666666668
Uttarakhand,Tehri Garhwal,2025.0,5.0,24,100.0,20.333333333333332
Uttarakhand,Tehri Garhwal,2025.0,6.0,23,-4.1666666666666625,19.666666666666668
Uttarakhand,Tehri Garhwal,2025.0,7.0,23,0.0,23.333333333333332
Uttarakhand,Tehri Garhwal,2025.0,8.0,27,17.391304347826097,24.333333333333332
Uttarakhand,Tehri Garhwal,2025.0,9.0,28,3.703703703703698,26.0
Uttarakhand,Tehri Garhwal,2025.0,10.0,33,17.85714285714286,29.333333333333332
Uttarakhand,Tehri Garhwal,2025.0,11.0,28,-15.151515151515149,29.666666666666668
Uttarakhand,Tehri Garhwal,2025.0,12.0,32,14.28571428571428,31.0
Uttarakhand,Udham Singh Nagar,2025.0,1.0,18,,
Uttarakhand,Udham Singh Nagar,2025.0,2.0,21,16.666666666666675,
Uttarakhand,Udham Singh Nagar,2025.0,3.0,23,9.523809523809534,20.666666666666668
Uttarakhand,Udham Singh Nagar,2025.0,4.0,13,-43.47826086956522,19.0
Uttarakhand,Udham Singh Nagar,2025.0,5.0,18,38.46153846153846,18.0
Uttarakhand,Udham Singh Nagar,2025.0,6.0,23,27.777777777777768,18.0
Uttarakhand,Udham Singh Nagar,2025.0,7.0,17,-26.086956521739136,19.333333333333332
Uttarakhand,Udham Singh Nagar,2025.0,8.0,24,41.176470588235304,21.333333333333332
Uttarakhand,Udham Singh Nagar,2025.0,9.0,24,0.0,21.666666666666668
Uttarakhand,Udham Singh Nagar,2025.0,10.0,26,8.333333333333325,24.666666666666668
Uttarakhand,Udham Singh Nagar,2025.0,11.0,24,-7.692307692307687,24.666666666666668
Uttarakhand,Udham Singh Nagar,2025.0,12.0,20,-16.666666666666664,23.333333333333332
Uttarakhand,Uttarkashi,2025.0,1.0,9,,
Uttarakhand,Uttarkashi,2025.0,2.0,11,22.222222222222232,
Uttarakhand,Uttarkashi,2025.0,3.0,17,54.54545454545454,12.333333333333334
Uttarakhand,Uttarkashi,2025.0,4.0,6,-64.70588235294117,11.333333333333334
Uttarakhand,Uttarkashi,2025.0,5.0,12,100.0,11.666666666666666
Uttarakhand,Uttarkashi,2025.0,6.0,12,0.0,10.0
Uttarakhand,Uttarkashi,2025.0,7.0,3,-75.0,9.0
Uttarakhand,Uttarkashi,2025.0,8.0,14,366.6666666666667,9.666666666666666
Uttarakhand,Uttarkashi,2025.0,9.0,14,0.0,10.333333333333334
Uttarakhand,Uttarkashi,2025.0,10.0,15,7.14285714285714,14.333333333333334
Uttarakhand,Uttarkashi,2025.0,11.0,11,-26.66666666666667,13.333333333333334
Uttarakhand,Uttarkashi,2025.0,12.0,12,9.090909090909083,12.666666666666666
WEST BENGAL,HOOGHLY,2025.0,1.0,1,,
WEST BENGAL,HOOGHLY,2025.0,10.0,1,0.0,
WEST BENGAL,HOOGHLY,2025.0,11.0,1,0.0,1.0
WESTBENGAL,HOOGHLY,2025.0,2.0,1,,
West  Bengal,Hooghly,2025.0,1.0,1,,
West  Bengal,Hooghly,2025.0,4.0,1,0.0,
West  Bengal,Hooghly,2025.0,5.0,1,0.0,1.0
West  Bengal,Hooghly,2025.0,7.0,1,0.0,1.0
West  Bengal,Hooghly,2025.0,8.0,2,100.0,1.3333333333333333
West  Bengal,Hooghly,2025.0,9.0,1,-50.0,1.3333333333333333
West  Bengal,Hooghly,2025.0,10.0,1,0.0,1.3333333333333333
West  Bengal,Hooghly,2025.0,11.0,1,0.0,1.0
West  Bengal,Hooghly,2025.0,12.0,1,0.0,1.0
West Bangal,Howrah,2025.0,3.0,1,,
West Bangal,Howrah,2025.0,11.0,1,0.0,
West Bengal,24 Paraganas North,2025.0,1.0,31,,
West Bengal,24 Paraganas South,2025.0,1.0,1,,
West Bengal,Alipurduar,2025.0,1.0,28,,
West Bengal,Alipurduar,2025.0,2.0,16,-42.85714285714286,
West Bengal,Alipurduar,2025.0,3.0,12,-25.0,18.666666666666668
West Bengal,Alipurduar,2025.0,4.0,10,-16.666666666666664,12.666666666666666
West Bengal,Alipurduar,2025.0,5.0,17,70.0,13.0
West Bengal,Alipurduar,2025.0,6.0,12,-29.411764705882348,13.0
West Bengal,Alipurduar,2025.0,7.0,11,-8.333333333333337,13.333333333333334
West Bengal,Alipurduar,2025.0,8.0,22,100.0,15.0
West Bengal,Alipurduar,2025.0,9.0,22,0.0,18.333333333333332
West Bengal,Alipurduar,2025.0,10.0,25,13.636363636363647,23.0
West Bengal,Alipurduar,2025.0,11.0,21,-16.000000000000004,22.666666666666668
West Bengal,Alipurduar,2025.0,12.0,23,9.523809523809534,23.0
West Bengal,Bankura,2025.0,1.0,62,,
West Bengal,Bankura,2025.0,2.0,80,29.032258064516125,
West Bengal,Bankura,2025.0,3.0,94,17.500000000000004,78.66666666666667
West Bengal,Bankura,2025.0,4.0,49,-47.87234042553191,74.33333333333333
West Bengal,Bankura,2025.0,5.0,67,36.73469387755102,70.0
West Bengal,Bankura,2025.0,6.0,88,31.343283582089555,68.0
West Bengal,Bankura,2025.0,7.0,68,-22.72727272727273,74.33333333333333
West Bengal,Bankura,2025.0,8.0,92,35.29411764705883,82.66666666666667
West Bengal,Bankura,2025.0,9.0,101,9.782608695652172,87.0
West Bengal,Bankura,2025.0,10.0,93,-7.920792079207917,95.33333333333333
